Seq.,Date,Code,Time,Latitude,Longitude,Vis.,SeaState,Species,Total seen,Adults,Juvenille,Calfs,Behaviour,Asso,Num boats,Comments,Empresa
13152,17/09/2015,IA,09:53:00,37.6369,-25.3454,4,3,Pm,1,x,,,2,1,1,,E
13154,17/09/2015,IA,10:11:00,37.6207,-25.2968,4,3,Pm,1,x,,,2,1,1,,E
13156,17/09/2015,IA,10:26:00,37.608,-25.2703,4,3,Pm,1,x,,,2,1,1,,E
13158,17/09/2015,IA,10:38:00,37.6352,-25.2901,4,3,Pm,1,,x,,3,1,1,,E
13162,17/09/2015,IA,13:30:00,37.6906,-25.0529,4,2,Pm,1,,X,,3,1,1,,E
13163,17/09/2015,RA,13:41:00,37.6801,-25.2084,4,2,Pm,1,,X,,3,1,1,,E
13165,17/09/2015,IA,13:55:00,37.6761,-25.2017,4,2,Pm,2,x,,x,3,1,1,,E
13166,17/09/2015,RA,14:10:00,37.6722,-25.1877,4,2,Pm,5,x,x,x,1,1,1,The juveniles got together with the adult and the calf.,E
13172,17/09/2015,IA,15:54:00,37.6617,-25.2732,3,1,Pm,1,,x,,2,,2,,D
13176,17/09/2015,IA,15:55:00,37.5985,-25.7843,4,2,Pm,1,x,,,2,1,1,,A
13178,17/09/2015,IA,16:43:00,37.6076,-25.8094,4,2,Pm,1,x,,,2,1,2,"deslocação de vagar para E
Mr. Liable (o mesmo macho q antes)",A
13187,17/09/2015,IA,10:26:00,37.6077,-25.2692,3,1,Pm,1,,x,,2,,2,,D
13189,17/09/2015,RA,10:44:00,37.6078,-25.2548,3,1,Pm,1,,,x,,,2,não foi possível categorizar o comportamento,D
13112,18/09/2015,IA,09:19:00,37.6505,-25.4874,4,2,Pm,1,x,,,2,1,2,,E
13114,18/09/2015,IA,09:46:00,37.6912,-25.5383,4,2,Pm,1,x,,,2,1,2,,E
13116,18/09/2015,IA,10:16:00,37.6271,-25.486,4,2,Pm,1,x,,,2,1,9,Same one as before.,E
13122,18/09/2015,IA,10:23:00,37.6266,-25.49,4,2,Pm,1,x,,,2,1,7,Macho Mr. Liable a fazer mergulho profundo.,A
13123,18/09/2015,RA,11:10:00,37.618,-25.5187,4,2,Pm,1,x,,,4,1,4,Mr. Liable,A
13130,18/09/2015,IA,15:20:00,37.5703,-25.6763,4,4,Pm,1,x,,,2,1,2,,A
13139,18/09/2015,IA,10:13:00,37.6261,-25.4839,3,2,Pm,1,,x,,2,,3,,D
13094,19/09/2015,RA,09:50:00,37.5499,-25.4951,3,3,Pm,2,x,,x,2,1,1,Adult dive.,E
13074,21/09/2015,IA,10:28:00,37.6113,-25.2021,4,3,Pm,3,x,x,x,1,1,3,,E
13082,21/09/2015,RA,10:30:00,38.5366,-27.2214,1,2,Bp,1,X,,,3,1,,,B
13053,22/09/2015,IA,11:50:00,37.7918,-25.9821,4,2,Pm,2,x,,,2,1,1,deslocação para SE,A
13059,22/09/2015,IA,15:32:00,38.6437,-28.6111,4,2,Bp,2,2,,,3,1,,,C
13061,22/09/2015,IA,16:00:00,38.717,-28.6506,4,3,Pm,1,,,1,3,1,,,C
13063,22/09/2015,IA,16:11:00,38.7186,-28.6601,4,3,Pm,1,1,,,2,1,,Female,C
13065,22/09/2015,IA,16:17:00,38.7164,-28.6692,4,3,Pm,1,,1,,3,1,,,C
13067,22/09/2015,IA,16:28:00,38.7072,-28.6805,4,3,Pm,1,1,,,3,1,,Female,C
13068,22/09/2015,RA,16:41:00,38.7086,-28.689,4,3,Pm,1,1,,,2,1,,"Female
Fluke at 16:46",C
13070,22/09/2015,IA,17:02:00,38.6648,-28.6943,4,3,Pm,1,1,,,2,1,,Female,C
13014,23/09/2015,IA,10:30:00,38.5873,-27.2033,1,,Pm,6,X,,,2,1,,,B
13019,23/09/2015,IA,14:25:00,38.5417,-27.2975,1,,Pm,6,X,X,,2,1,,,B
13036,23/09/2015,IA,15:40:00,37.7208,-26.0178,4,2,Pm,3,x,,,4,1,1,"mais um Pm ao longe.
Fazendo meias aguas.",A
13037,23/09/2015,RA,15:45:00,37.7147,-26.0196,4,2,Pm,7,x,,,3,1,2,deslocação para S e fazendo meias aguas. ,A
12992,24/09/2015,IA,09:41:00,38.7142,-28.6067,4,2,Pm,2,2,,,3,1,,2 Females,C
12994,24/09/2015,IA,09:54:00,38.7144,-28.6209,4,3,Pm,3,2,,1,2,1,,Adult females,C
12997,24/09/2015,IA,10:41:00,38.7014,-28.6018,4,3,Pm,1,1,,,3,1,1,Female,C
12999,24/09/2015,IA,10:57:00,38.7022,-28.6207,4,3,Pm,3,1,2,,2,1,,Adult female,C
12944,26/09/2015,RA,11:00:00,38.6907,-27.4023,1,1,Pm,1,X,,,1,1,,,B
12949,26/09/2015,IA,12:15:00,37.9637,-25.9257,4,2,Pm,1,x,,,2,1,1,Pm a fazer meias aguas.,A
12930,27/09/2015,IA,09:30:00,37.6337,-25.351,4,1,Pm,10,x,x,x,1,1,2,,E
12939,27/09/2015,IA,09:54:00,37.559,-25.5048,3,1,Pm,1,,,,2,,2,,D
12919,28/09/2015,IA,10:16:00,38.6364,-28.4828,2,2,Pm,2,2,,,2,1,,Females,C
12921,28/09/2015,IA,10:22:00,38.6329,-28.4816,2,2,Pm,1,,1,,2,1,1,,C
12923,28/09/2015,IA,10:47:00,38.6177,-28.4767,2,2,Pm,3,2,,1,2,1,1,,C
12882,03/10/2015,IA,09:20:00,38.5941,-27.1415,1,4,Pm,4,X,,X,2,1,,,B
12862,06/10/2015,RA,11:25:00,37.6144,-25.5155,4,3,Pm,1,x,,,2,1,4,,E
12865,06/10/2015,RA,16:18:00,37.6065,-25.5933,3,,Pm,1,x,,,2,,3,fluke,D
12873,06/10/2015,RA,15:20:00,37.6162,-25.5625,4,3,Pm,1,x,,,2,2,3,Pm Mr Liable (macho) a fazer mergulho profundo,A
12811,10/10/2015,IA,10:36:00,37.5923,-25.3567,4,3,Bp,2,x,,,3,1,3,,E
12803,11/10/2015,IA,16:25:00,37.8035,-25.9561,4,3,Pm,1,x,,,3,1,2,"Macho adulto. Afazer meias aguas cumpridas, deslocação para SSW ",A
12776,13/10/2015,RA,10:00:00,37.6023,-25.2588,4,3,Bp,1,x,,,2,1,1,,E
12777,13/10/2015,RA,10:08:00,37.6002,-25.2618,4,3,Pm,1,x,,,2,1,1,,E
12778,13/10/2015,IA,10:28:00,37.5897,-25.254,4,3,Bp,1,x,,,1,1,1,Same on as before. Was swimming under the boats and around them.,E
12746,19/10/2015,RA,11:20:00,37.5471,-25.5508,3,3,Pm,2,x,x,,3,1,4,,E
12753,19/10/2015,IA,11:12:00,37.5479,-25.5546,1,3,Pm,2,,,,3,,4,,D
12738,20/10/2015,RA,10:47:00,37.6065,-25.508,4,4,Pm,2,x,,x,3,1,3,Shallow dive.,E
12739,20/10/2015,RA,10:55:00,37.6084,-25.5132,4,4,Pm,1,x,,,3,1,3,Could be the same adult as before. But the calf was not there. Ocean conditions also made it difficult to be sure.,E
12732,21/10/2015,IA,11:15:00,37.5971,-25.3645,1,3,Pm,15,,,,1,,3,,D
12632,21/11/2015,RA,10:31:00,37.9154,-25.6519,1,3,Pm,1,,,,3,,1,,D
12633,21/11/2015,RA,11:03:00,37.9129,-25.6635,1,3,Pm,1,,,,3,,1,,D
12634,21/11/2015,RA,11:13:00,37.9174,-25.6364,1,3,Pm,1,,,,3,,1,,D
12635,21/11/2015,RA,11:29:00,37.9266,-25.6397,1,3,Pm,2,,,,3,,1,,D
12636,21/11/2015,RA,11:37:00,37.9247,-25.6358,1,3,Pm,2,,,,3,,1,,D
12637,21/11/2015,RA,11:43:00,37.9214,-25.6344,1,3,Pm,2,,,,3,,1,,D
12628,22/11/2015,RA,10:46:00,37.9814,-25.625,1,3,Pm,5,,,,3,,1,,D
12618,01/12/2015,RA,11:05:00,37.974,-25.727,1,4,Pm,1,,,x,3,,1,,D
12613,04/12/2015,RA,09:34:00,37.6615,-25.8175,1,2,Pm,1,x,,,2,,1,Mergulho,D
12614,04/12/2015,RA,10:15:00,37.6382,-25.8054,1,2,Pm,1,,,,2,,2,,D
12608,05/12/2015,RA,10:00:00,37.5977,-25.6601,1,2,Pm,1,,,,2,,1,Mergulho,D
12609,05/12/2015,RA,10:30:00,37.613,-25.6766,1,2,Pm,1,,,,2,,1,Mergulho,D
12595,11/01/2016,RA,10:17:00,37.6445,-25.3653,1,2,Pm,1,,,,3,1,2,,D
12596,11/01/2016,RA,10:24:00,37.6252,-25.3656,1,2,Pm,3,,,1,3,1,2,,D
12597,11/01/2016,IA,10:49:00,37.6266,-25.354,1,2,Pm,1,,,,3,1,2,,D
12540,28/02/2016,RA,09:30:00,38.5792,-27.2859,1,1,Bp,1,X,,,1,1,1,,B
12541,28/02/2016,RA,10:50:00,38.5714,-27.3336,1,1,Bp,1,X,,,2,1,1,,B
12536,01/03/2016,RA,15:35:00,37.5934,-25.524,1,1,Bp,1,,,,2,,1,,D
12532,03/03/2016,RA,14:28:00,37.7095,-25.8414,1,,Bp,2,,,,2,,4,,D
12522,04/03/2016,RA,10:05:00,37.6613,-25.7889,1,2,Bp,1,,,,2,,2,,D
12523,04/03/2016,IA,10:23:00,37.6699,-25.7958,1,2,Bp,2,,,,2,,2,,D
12513,05/03/2016,RA,09:27:00,37.6433,-25.5196,4,2,Bp,1,,x,,2,1,1,Dived and we didn't spot it again.,E
12483,07/03/2016,RA,10:21:00,37.6347,-25.4433,4,2,Bp,1,x,,,3,1,2,"Dived, didn't see it again.",E
12490,07/03/2016,IA,12:02:00,38.5985,-28.8536,4,1,Bp,1,x,,,3,1,,,C
12492,07/03/2016,IA,12:18:00,38.6792,-28.3989,4,1,Bp,1,x,,,3,1,,,C
12493,07/03/2016,RA,12:22:00,38.6785,-28.3978,4,1,Bp,1,x,,,3,1,,,C
12506,07/03/2016,IA,15:47:00,38.6959,-28.4854,3,1,Bp,3,x,,,3,1,,,C
12458,08/03/2016,RA,09:41:00,37.6621,-25.7166,1,1,Bp,1,,,,2,,2,,D
12462,08/03/2016,IA,09:26:00,38.6524,-28.5478,3,1,Bp,1,x,,,3,1,,,C
12464,08/03/2016,IA,09:53:00,38.6727,-28.543,3,1,Bp,1,x,,,3,1,,,C
12451,10/03/2016,IA,09:32:00,37.6673,-25.894,4,3,Bp,2,x,x,,2,1,2,,E
12419,18/03/2016,IA,11:09:00,37.5622,-25.4393,1,1,Pm,4,,1,,1,,4,,D
12425,18/03/2016,IA,11:14:00,37.5579,-25.445,1,4,Pm,4,x,x,x,3,1,4,deslocação lenta para Oeste,A
12429,18/03/2016,IA,10:01:00,37.5623,-25.3893,4,3,Pm,7,x,,,1,1,1,A very large male with the group of females.,E
12436,18/03/2016,IA,11:14:00,37.5579,-25.445,4,4,Pm,4,x,x,x,1,1,4,,A
12399,20/03/2016,RA,09:58:00,37.5808,-25.5763,4,3,Bp,1,x,,,2,1,5,vimos uma baleia apenas uma vez. Pode ser a mesma baleia que vimos depois.,A
12400,20/03/2016,IA,10:51:00,37.5844,-25.5832,4,3,Bp,1,x,,,2,1,3,"5 blows e depois mergulhou.
10.55: mergulhou após 3 blows
10:59: mergulhou após 3 blows.
11.05: mergulhou após 4 blows",A
12406,20/03/2016,RA,14:48:00,37.515,-25.5648,1,1,Bp,1,,,,2,,1,,D
12388,21/03/2016,RA,09:25:00,37.6872,-25.2568,4,1,Pm,1,x,,,2,1,1,,E
12389,21/03/2016,IA,09:28:00,37.68,-25.2475,4,1,Pm,1,x,,,3,1,1,,E
12391,21/03/2016,RA,09:45:00,37.6738,-25.2319,4,1,Pm,1,x,,,2,1,1,,E
12392,21/03/2016,IA,10:14:00,37.6837,-25.2149,4,1,Pm,1,x,,,3,1,1,,E
12363,22/03/2016,IA,09:58:00,37.5945,-25.5586,4,4,Bp,1,x,,,2,1,2,"10.05: mergulha apés 6 blows.
10.14: mergulha após 4 blows.",A
12372,22/03/2016,RA,10:06:00,37.5917,-25.5572,4,3,Bp,1,x,,,2,1,2,,E
12376,22/03/2016,RA,10:45:00,37.5815,-25.5649,1,1,Bp,1,,,,1,,5,,D
12379,22/03/2016,RA,14:49:00,37.5698,-25.5163,1,1,Bp,1,,,,,,,,D
12383,22/03/2016,IA,10:03:00,38.3643,-28.5181,3,2,Bp,1,x,,,3,1,2,,C
12385,22/03/2016,RA,11:24:00,38.3537,-28.4744,3,2,Bp,1,x,,,3,1,2,Same end time and position as Bp of line 3.,C
12358,23/03/2016,IA,09:48:00,37.7148,-25.6366,4,1,Bp,1,x,,,2,1,5,,E
12336,24/03/2016,IA,09:39:00,37.6608,-25.7085,1,3,Bp,3,x,,,3,3,1,one with a notch in lower part of the dorsal fin,A
12337,24/03/2016,RA,10:05:00,37.6517,-25.6879,1,3,Bp,4,x,,,4,3,1,they were calm but we lost them for some time before,A
12338,24/03/2016,RA,10:16:00,37.6475,-25.684,1,3,Bp,3,x,,,3,3,1,,A
12285,30/03/2016,RA,09:50:00,37.6194,-25.6653,1,2,Bp,3,,,,2,,5,,D
12290,30/03/2016,IA,11:15:00,37.662,-25.3923,3,2,Bp,1,x,,,2,1,1,,E
12296,30/03/2016,IA,14:26:00,37.5914,-25.3803,3,2,Bp,2,x,,,2,1,1,,E
12305,30/03/2016,RA,15:00:00,37.6083,-25.3889,1,1,Bp,4,,,,2,,7,,D
12308,30/03/2016,IA,09:42:00,37.6201,-25.6562,4,4,Bp,2,x,,,3,1,2,up from 9:54 to 9:59 8 bows,A
12309,30/03/2016,RA,10:09:00,37.6273,-25.6867,4,4,Bp,2,x,,,3,1,5,,A
12240,05/04/2016,RA,10:38:00,37.6094,-25.5313,4,2,Bp,1,x,,,3,1,5,,E
12244,05/04/2016,IA,13:58:00,37.6125,-25.597,4,2,Bp,1,x,,,2,1,1,,E
12250,05/04/2016,RA,10:07:00,37.6172,-25.5446,1,2,Bp,1,,,,2,,5,,D
12255,05/04/2016,IA,10:20:00,38.3392,-28.3281,4,2,Pm,1,x,,,3,1,,Breaching,C
12258,05/04/2016,RA,10:58:00,38.3193,-28.2795,4,2,Pm,1,x,,,3,1,2,,C
12259,05/04/2016,RA,11:06:00,38.3192,-28.2717,4,2,Pm,1,x,,,3,1,2,,C
12260,05/04/2016,RA,11:10:00,38.3185,-28.2678,4,2,Pm,1,x,,,3,1,2,,C
12262,05/04/2016,IA,11:17:00,38.3166,-28.2656,4,2,Pm,1,x,,,3,1,,,C
12223,06/04/2016,IA,09:22:00,37.6297,-25.386,4,2,Bp,1,x,,,2,1,2,,E
12232,06/04/2016,IA,13:36:00,37.6417,-25.3892,4,1,Bp,1,x,,,2,1,1,,E
12204,07/04/2016,RA,10:09:00,37.6526,-25.5281,3,3,Bp,3,x,,,3,1,4,"this is a IA but these are the first coordinates that I take. 
The whales do ~3 blows on ~2mints at surface and then down 5-10 mints.",A
12216,07/04/2016,IA,11:36:00,38.459,-28.891,3,1,Bp,1,x,,,4,1,1,,C
12218,07/04/2016,IA,12:48:00,38.4289,-28.8638,3,1,Pm,2,x,,,3,1,2,,C
12154,08/04/2016,IA,10:11:00,37.6203,-25.2877,4,2,Bp,1,x,,,2,1,1,,E
12161,08/04/2016,IA,13:31:00,37.622,-25.2789,4,2,Bp,1,x,,,2,1,1,Same individual as the morning and the day before.,E
12173,08/04/2016,RA,15:35:00,37.6673,-25.7188,1,,Bp,1,,,,2,,1,,D
12179,08/04/2016,RA,10:09:00,37.6578,-25.6331,1,,Bp,1,,,,2,,5,,D
12199,08/04/2016,IA,11:27:00,38.5021,-28.8513,4,1,Bp,3,x,,,3,1,2,,C
12115,09/04/2016,IA,12:25:00,37.6225,-25.6953,3,4,Bp,2,x,,,3,1,1,,A
12116,09/04/2016,RA,12:40:00,37.6252,-25.7015,3,4,Bp,2,x,,,3,1,1,,A
12120,09/04/2016,IA,14:59:00,37.6308,-25.7055,4,4,Bp,1,x,,,3,1,2,,A
12122,09/04/2016,IA,16:16:00,37.6945,-25.8031,4,5,Bp,2,x,,,3,1,1,,A
12128,09/04/2016,IA,10:01:00,37.5847,-25.5671,3,3,Bp,1,x,,,2,1,3,,E
12133,09/04/2016,IA,10:38:00,37.5886,-25.565,1,2,Bp,1,,,,2,,4,,D
12137,09/04/2016,IA,10:18:00,38.4514,-28.8009,3,3,Bp,2,x,,,3,1,1,,C
12101,13/04/2016,RA,09:29:00,37.6829,-25.6088,1,2,Bp,,,,,2,,2,,D
12108,13/04/2016,IA,15:15:00,37.72,-25.8258,1,2,Bp,1,,,,3,,2,,D
12073,14/04/2016,IA,10:26:00,37.4731,-25.6755,4,3,Bp,1,x,,,3,1,,,A
12074,14/04/2016,RA,10:41:00,37.4611,-25.6684,4,3,Bp,1,x,,,3,1,,,A
12076,14/04/2016,IA,11:03:00,37.4632,-25.649,4,3,Bp,4,x,x,,3,1,,,A
12084,14/04/2016,IA,15:43:00,37.6018,-25.5342,4,4,Bp,2,x,,,3,1,5,,A
12086,14/04/2016,RA,16:12:00,37.6176,-25.5841,4,4,Bp,1,x,,,3,1,,,A
12098,14/04/2016,RA,15:08:00,37.5966,-25.5842,1,,Bp,2,,,,2,,7,,D
12021,15/04/2016,IA,10:05:00,37.6158,-25.593,4,2,Bp,2,x,,,2,1,3,,E
12030,15/04/2016,IA,10:07:00,37.6062,-25.6379,4,3,Pm,1,x,,,3,1,,,A
12033,15/04/2016,IA,10:42:00,37.5917,-25.6083,4,3,Bp,2,x,,,3,1,,,A
12037,15/04/2016,IA,15:24:00,37.5709,-25.6796,4,4,Pm,1,x,,,3,1,1,,A
12039,15/04/2016,IA,15:54:00,37.592,-25.7219,4,4,Pm,2,1,,1,3,1,,,A
12041,15/04/2016,RA,16:05:00,37.593,-25.7087,4,4,Pm,1,x,,,3,1,,,A
12047,15/04/2016,RA,09:59:00,37.6207,-25.5968,1,,Bp,2,,,,2,,4,,D
12053,15/04/2016,IA,14:09:00,37.6344,-25.5561,1,1,Bp,3,,,,2,,6,,D
12054,15/04/2016,RA,14:22:00,37.6278,-25.5331,1,1,Bp,1,,,,2,,1,,D
12060,15/04/2016,IA,09:53:00,38.3888,-28.6657,4,2,Bp,2,x,,,3,1,1,,C
11987,16/04/2016,IA,09:22:00,37.6365,-25.5475,4,2,Pm,7,5,,2,4,1,1,More spread around the area. Around 10 in total.,E
11998,16/04/2016,RA,10:16:00,37.648,-25.7689,4,3,Pm,9,x,,,2,1,1,"we saw 2 more separate diving before we arrived.
There were 7-9 males loging side by side and after 5-10 min they started to dive one after another. The lookout says there is one more group of sperm whales a bit more west. we leave for a baleen whale.",A
12003,16/04/2016,RA,09:34:00,37.6932,-25.8133,1,,Pm,3,,,,3,,1,,D
12004,16/04/2016,IA,10:10:00,37.7022,-25.805,1,,Pm,4,,,,3,,1,,D
12012,16/04/2016,IA,09:38:00,38.4821,-28.6294,4,2,Bp,2,x,,,3,1,2,,C
11958,17/04/2016,RA,13:55:00,37.6334,-25.5501,1,,Bp,1,,,,3,,1,,D
11959,17/04/2016,IA,14:51:00,37.6006,-25.6394,1,,Pm,2,,,,3,,4,,D
11964,17/04/2016,RA,10:50:00,37.6566,-25.4638,1,,Pm,1,,,,2,,2,,D
11967,17/04/2016,IA,09:53:00,38.3824,-28.4574,4,1,Pm,1,X,,,3,1,2,,C
11969,17/04/2016,IA,10:01:00,38.3862,-28.476,4,1,Pm,2,X,,,3,1,,,C
11971,17/04/2016,IA,10:10:00,38.3889,-28.4679,4,1,Pm,1,X,,,3,1,,,C
11973,17/04/2016,IA,10:18:00,38.3788,-28.4689,4,1,Pm,2,X,,X,3,1,,,C
11975,17/04/2016,IA,10:26:00,38.3613,-28.4707,4,1,Pm,2,X,,X,3,1,,,C
11978,17/04/2016,IA,10:41:00,38.3777,-28.4414,4,1,Pm,1,X,,,3,1,,,C
11982,17/04/2016,IA,11:08:00,38.3777,-28.4155,4,1,Pm,1,X,,,3,1,,,C
11951,18/04/2016,IA,09:51:00,37.6505,-25.7596,4,3,Bp,3,x,,,3,1,,There are more whales about further on.,A
11940,19/04/2016,RA,09:55:00,37.6423,-25.6664,1,2,Bp,1,,,,2,,2,,D
11944,19/04/2016,IA,09:44:00,38.4751,-28.7471,3,2,Bp,2,x,,,3,1,1,,C
11946,19/04/2016,IA,10:26:00,38.4553,-28.7335,3,2,Bp,1,x,,,3,1,1,,C
11908,20/04/2016,RA,09:37:00,37.6713,-25.29,4,2,Pm,1,x,,,2,1,1,,E
11911,20/04/2016,IA,10:13:00,37.6834,-25.3197,4,3,Pm,9,x,x,1,1,1,1,Quite spread out. Vigia said there were more than 20 in the area. We could see some blows in the distance,E
11919,20/04/2016,IA,10:08:00,37.6577,-25.6658,4,2,Bp,2,x,,,3,1,3,,A
11930,20/04/2016,RA,09:54:00,37.6545,-25.6947,1,1,Bp,2,,,,2,,1,,D
11933,20/04/2016,IA,10:15:00,38.4544,-28.7621,4,1,Bp,1,X,,,3,1,2,,C
11868,21/04/2016,RA,09:57:00,37.6225,-25.572,4,3,Bp,3,2,1,,2,1,1,,E
11875,21/04/2016,IA,10:11:00,37.6773,-25.67,4,2,Bp,1,x,,,4,1,1,"Random movements, short dives (few minutes).",A
11884,21/04/2016,RA,15:15:00,37.6797,-25.6852,4,3,Bp,1,x,,,3,1,1,,A
11885,21/04/2016,IA,16:02:00,37.6614,-25.6402,4,3,Bp,1,x,,,3,1,1,,A
11891,21/04/2016,RA,14:13:00,37.6543,-25.7335,1,2,Bp,1,,,,2,,1,,D
11898,21/04/2016,IA,10:17:00,38.4877,-28.7518,4,2,Bp,1,X,,,3,1,3,,C
11839,22/04/2016,IA,11:59:00,37.6415,-25.712,2,5,Bp,3,x,,,3,1,1,,A
11843,22/04/2016,RA,09:53:00,37.6485,-25.4757,3,3,Pm,1,,,x,3,1,1,Very hard to stop. Kept diving and disappearing,E
11850,22/04/2016,IA,11:59:00,37.6415,-25.712,2,5,Bp,3,x,,,3,1,1,,A
11854,22/04/2016,IA,15:00:00,37.6654,-25.6825,3,5,Bp,4,x,,,3,1,,,A
11856,22/04/2016,RA,16:31:00,37.6685,-25.8228,3,5,Bp,2,x,,,3,1,1,,A
11860,22/04/2016,RA,15:57:00,37.6405,-25.4941,1,1,Pm,3,,,,,,3,,D
11863,22/04/2016,RA,09:47:00,37.6578,-25.687,1,2,Bp,4,,,,,,2,,D
11832,23/04/2016,RA,10:55:00,37.6655,-25.6636,1,1,Bp,1,,,,2,,1,,D
11802,24/04/2016,IA,09:24:00,37.6507,-25.5288,4,2,Bp,2,x,,,2,1,1,,E
11812,24/04/2016,IA,10:15:00,37.6226,-25.6321,3,3,Bp,1,x,,,3,1,1,"5 blows then she curved. 10:20 down after 4 blows. 10:26 down, just saw 3 blows.",A
11821,24/04/2016,RA,14:19:00,37.6111,-25.503,1,1,Bp,2,,,,2,,1,,D
11828,24/04/2016,RA,10:22:00,37.6342,-25.5221,1,,Bp,3,,,,,,9,,D
11778,26/04/2016,RA,11:45:00,37.6575,-25.4164,3,3,Bp,1,x,,,2,1,1,,E
11784,26/04/2016,RA,10:52:00,37.7156,-25.7889,2,5,Bp,1,x,,,3,1,1,,A
11757,27/04/2016,IA,11:05:00,37.6575,-25.3714,3,5,Bp,1,x,,,3,1,1,,A
11767,27/04/2016,IA,09:38:00,38.4457,-28.6433,2,3,Bp,2,x,,,3,1,3,,C
11691,28/04/2016,IA,10:24:00,37.6295,-25.5816,4,2,Bp,1,,x,,2,5,7,"Close to the Bm, but didn't sight the Bm again.",E
11695,28/04/2016,IA,13:25:00,37.602,-25.5455,4,3,Bp,2,X,,X,3,1,2,,E
11712,28/04/2016,IA,10:04:00,37.6056,-25.5876,3,2,Bp,1,x,,,3,1,1,,A
11716,28/04/2016,RA,10:46:00,37.6411,-25.5896,3,2,Bp,1,,,,3,1,2,,A
11722,28/04/2016,RA,14:55:00,37.6786,-25.582,4,2,Bp,1,x,,,3,6,2,There was a CC nearby,A
11741,28/04/2016,RA,10:06:00,37.6308,-25.5752,1,,Bp,1,,,,,,5,,D
11749,28/04/2016,IA,10:37:00,38.3655,-28.5079,3,2,Bp,1,x,,,3,1,6,,C
11751,28/04/2016,IA,12:05:00,38.3201,-28.3128,3,2,Pm,2,x,,x,3,1,1,,C
11684,29/04/2016,RA,10:43:00,37.6107,-25.6149,1,2,Bp,1,,,,2,,3,,D
11671,30/04/2016,IA,10:07:00,38.4155,-28.6235,4,1,Bp,1,x,,,3,1,1,,C
11610,01/05/2016,IA,10:03:00,37.5646,-25.561,3,3,Bp,2,x,,,2,1,1,"Possibly travelling, didn't spend a long time diving but were going around in circles",E
11613,01/05/2016,RA,10:30:00,37.5793,-25.5709,3,3,Bp,1,x,,,2,5,6,,E
11615,01/05/2016,RA,11:12:00,37.6298,-25.5351,3,2,Bp,1,x,,,3,1,2,,E
11620,01/05/2016,IA,10:38:00,37.5857,-25.5703,3,3,Bp,2,x,x,,3,5,6,"association with Mn 1 adult.
there were also 2 more Bp further on",A
11621,01/05/2016,RA,10:38:00,37.5857,-25.5703,3,3,Bp,2,,,,3,5,6,,A
11628,01/05/2016,RA,10:31:00,37.5856,-25.5709,1,1,Bp,2,,,,2,,6,uma de elas mais pequena(cria-juvenil),D
11633,01/05/2016,IA,09:57:00,38.439,-28.6161,3,2,Bp,1,x,,,3,1,1,,C
11640,01/05/2016,IA,12:03:00,38.4385,-28.6267,3,2,Bp,2,x,,x,3,1,,,C
11647,01/05/2016,IA,17:01:00,38.4015,-28.4618,3,1,Pm,1,x,,,3,1,,,C
11649,01/05/2016,IA,17:44:00,38.4124,-28.622,3,1,Bp,1,x,,,3,1,,,C
11651,01/05/2016,IA,17:59:00,38.4334,-28.6262,3,1,Bp,2,x,,,3,1,,,C
11601,02/05/2016,RA,09:49:00,37.6255,-25.6183,1,,Bp,1,,,,2,2,3,,D
11568,03/05/2016,IA,09:18:00,37.6633,-25.5858,2,1,Bp,2,x,,x,2,1,1,,E
11569,03/05/2016,RA,09:40:00,37.6663,-25.5925,2,1,Bp,2,x,,x,2,1,2,,E
11570,03/05/2016,RA,09:45:00,37.6663,-25.5925,2,1,Bp,2,x,,x,2,1,4,,E
11577,03/05/2016,RA,10:53:00,37.7008,-25.6134,1,1,Bp,3,,,,3,,3,,D
11505,04/05/2016,RA,10:30:00,37.593,-25.5141,3,2,Bp,1,X,,,2,1,1,"Not sure about the behaviour. Only saw it once, diving for long periods but always surfacing in the same place",E
11511,04/05/2016,IA,10:47:00,37.6302,-25.7083,4,2,Bp,1,x,,,3,1,3,,E
11512,04/05/2016,RA,10:57:00,37.6254,-25.7193,4,2,Bp,1,x,,,3,5,2,Showed up together with the other Fin Whale when surfacing.,E
11519,04/05/2016,RA,15:00:00,37.6324,-25.3302,4,3,Pm,1,X,,,3,1,2,Only saw twice but adult male,E
11526,04/05/2016,IA,15:36:00,37.4999,-25.6121,4,2,Bp,1,x,,,3,1,1,,A
11532,04/05/2016,RA,10:09:00,37.6269,-25.6691,3,1,Bp,2,,,,2,,3,"provável baleia comum, mas não foi possível confirmar",D
11540,04/05/2016,IA,10:10:00,38.6802,-28.6588,3,1,Pm,1,X,,,3,1,,,C
11543,04/05/2016,IA,10:44:00,38.6985,-28.5827,3,1,Pm,2,X,,,3,1,,,C
11547,04/05/2016,IA,12:03:00,38.6864,-28.6309,3,1,Bp,2,X,,,3,1,,,C
11555,04/05/2016,IA,15:59:00,38.62,-28.4412,1,1,Pm,1,X,,,3,1,2,,C
11558,04/05/2016,IA,16:03:00,38.6247,-28.4343,1,1,Pm,1,X,,,3,1,2,,C
11560,04/05/2016,IA,16:16:00,38.6303,-28.4145,1,1,Pm,1,X,,,3,1,2,,C
11562,04/05/2016,IA,16:28:00,38.6325,-28.4068,1,1,Pm,1,X,,,3,1,2,,C
